review_text,label
gak cocok ×_× muka jd merah bgt bruntusan kusam dan berminyak.,negative
"kardus 3000 trlalu mahall dan penyok gak safety, tapi untung barang gpp, beli kardus cuma agak ngeri kalo beli pensil alis bakal ilang/patah kek beberapa customer, tapi pelayanan oke pengiriman juga cepat, makasih seller",negative
"sengaja review lama stelah barang diterima, mau liat kota pengiriman apakah ditambah lokasi tegal. ini pengalaman terburuk belanja online. barang ditulis lokasi jaksel, d...",negative
kapok beli disini......,negative
"lumayan cover dan buat ga gampang berminyak tp puffnya bau karet, jd ga nyaman buat dipakai",positive
"brg yg dikirim tdk sesuai pesanan, eyeliner kebuka segelnya",negative
"kecewa sekali krn item ini tidak ada dlm box paket. mengajukan klaim pengembalian dana , proses lama dan sampai skrg dana belum diterima. ditunggu feedback seller atau...",negative
barang tidak diterima namun dana sudah dikembalikan,negative
sesuai pesanan dan barangnya aman,positive
"barang pecah, udah chat toko dan disuruh buat refund barang si, tapi konter jnt lumayan jauh admin ramah banget!",negative
pesenan tdk sampai,negative
"bb cream liquid, cocok buat kulitku yg normal to dry,warnanya juga paslah:thumbs_up_light_skin_tone:tq byk² to seller&toped:two_hearts:",positive
gak dateng produknya,negative
performa:setelah beberapa hari pakai malah nambah banyak..:loudly_crying_face:,negative
oke alhamdulillah.,positive
"beli kemarin pas 7:7 tapi dikirim barang yang salah sama seller. mungkin emang lagi banyak pesenan kali ya sampe salah begitu, lain kali yang lebih teliti ya... aku udah...",negative
"paket sudah diterima, pertama kali order baru mau nyoba semoga hasilnya memuaskan cocok dikulit muka saya, terima kasih :folded_hands:",positive
"lipstik favorit ini...awet dibibir, ringan dan ga bikin kering",positive
"fungsi spray kurang bagus, seperti air yang keluar dari sedotan. saya jadi pakai kapas untuk aplikasikan toner nya.",negative
bau wanginya manisnya soft seperti kl dpt barang baru dari mall. tp blm dicoba cocok gx sama bb keringat aku. terima kasih jg untuk bonusan yg sdh sampai k rmh dengan sel...,positive
tidak terlihat perubahan warna pada rambut. hanya terlihat samar-samar.,negative
"kirain isinya full kayak di foto trnyta malah bedaa kecil bett, mngkin sesuai harga nya yaa.. gatau lgi mau nilai apa klo wangi ny sih sesuai selera",negative
"primer holy grail ku saat ini! karena udah bosen pake ulti** ii dan pengen coba yang lain, akhirnya ketemu ini! enak banget di pake, bikin kulit dewy tapi ga minyakan. ma...",positive
"baru nyoba dan semoga wort it di aku,dan cepet ada perubahannya",positive
"tekstur:sangat rapuh performa:jelek baru unboxing, dioles ke tangan, ga sekuat tenaga, pelan-pelan pun udah patah. apalagi mau dioles ke mata. ga sesuai ekspektasi. ga mau beli yg eyeshadow macam begini lagi.",negative
my everyday brow pensil suka bgt tp cepet abisnyaa harus nyetok,positive
"ukurannya pass, sesuai dengan gambarr,, tahan lama juga:)",positive
official store pengiriman harus sangat diperhatikan proses orderan memakan wkt lebih dr 2x24jam,negative
sumpah barangnya sampe lama banget sampe aku harus ajuin komplain udh gitu ngak langsung diproses kaya 2-3hari baru diterima :(,negative
"dibeli krn sdh kepo mupeng concealernya blp dan krn ad diskonan jg. ckup ampuh untuk under eye, tp kayaknya bakal beli shade lain utk nutupin noda2 sgambreng d wajah :face_with_open_eyes_and_hand_over_mouth:",positive
bocor bosss ilang separuh,negative
"sangat buruk, kacau bgt ini, warna tidak sesuai dengan warna katalog, padahal uda beli di official nya",negative
pengiriman lama karena orderan ngga langsung diproses.,positive
warnanya cantik bgt,positive
kemasan:sangat rapi dan terjaga keamanannya manfaat:melindungi dari sinar uv cocok banget pake produk iniiii...,positive
"menurutku ini masih banyak transfer kok, malah lux crime yg botol ijo lebih sedikit transfernya dibandingnya yg ultimatte ini",positive
gak dapet freenya,negative
ngecrack bgt pas dipake habis minum,negative
so so,positive
dikemasnya pake beton super lama,positive
"gak dapat gift nya padahal udah di claim gift, trus juga gak dapat cashback koin, pas chekout udah pake voucher cashback koin nya, entah lah kali ini sangat kecewa, padahal udah langganan di toko ini, mungkin akan cari seller lain lagi",negative
efek:bibir malah tambah item + malah kering hdeuhhh gimana ini bbir saya malah tambah item sama kering jadi rusak bgt,negative
"mau ngilangin bekas jerawat, malah nambah jerawat.. gak cocok sama sekali. make malah jdi jerawat. hbis co agak ragu takut gak cocok.. minta pembatalan tpi di tolak.....",negative
"ga ngerti si gmna sistem gift shopathon, masa aku co hari pertama shopathon jam 8.02 malah ga dapet gift, yang co jam 08.45 malah dapet curangg loreal huhuuuuuu",negative
"pas sesuai wrna kulit, nyatu nyaris sprti ga bedakan, tq",positive
"kurir rese, dsuruh jangan foto malah difoto, bintang rendah untuk kurir yg ga bisa di bilangin, foto orang tanpa izin.",negative
"sangat mengecewakan, salah kirim paket, lalu ketika saya konfirmasi salah kirim saya return namun dari pihak breyleenya sampai detik ini belum menerima return saya. jelas jelas di awal chat pada saat saya komplen hanya di suruh masukin no pesanan saja tanpa resinya.",negative
"yang gold sama pomegranate sama aja.. udah 30 menit ga bisa di peel off,nyusahin pas bersihinnya",negative
bundle tidak sesuai. cica balm harusnya 2 x 5ml cuma dikirim 3 x 1 ml.,negative
saya pesannya lipstick malah dikirim blush on stick.. sudah chat seller nya malah ga di bales:expressionless_face: kok ga di check dulu ya pas packing:crying_face:,negative
"trm ksh garniernya sdh keterima dgn baik, baru dicoba 2x pakai, semoga cocok menghilangkan fleks hitam,,,, pengiraman cepat, sellernya tanggap ,, trm ksh toped:thumbs_up::thumbs_up:",positive
"admin ramah mau merespon dgn baik, pengiriman cepat, pengemasan aman, pertama x coba, semoga cocok dgn kulitku sensitif..kl cocok diupdate & langganan disini",positive
tekstur:gak oke performa:tampilan oke cocok untuk:dibuang aja ke sampah bener baru prtama mau pake marswillow tergiur hrg murah tapi trnyataaa z0nk banget :grinning_face_with_smiling_eyes::grinning_face_with_smiling_eyes::grinning_face_with_smiling_eyes::grinning_face_with_smiling_eyes: gak bisa dipakeeee ga kluar tintanya seperti yg aq spil divideo barang rus44k dijual gmn sih banya will0na tp barang kayak gini dikirim,negative
yang satu salah kirim dapet yg scrub,negative
sy pesan tp tidak ada dalam paket! kecewa kesalahan sy lupa video saat unboxing.offical kok bisa lalai coba pekerjanya lebih di didik lebih jujur!!,negative
"barang ori namun paketnya rusak, mungkin kena air atau apa gitu jd males buat fotoin",positive
hilang,negative
"diperhatian lagi untuk packingnya, soalnya kurang aman untuk produknya yang gampang hancur. buble wrapnya cuma gitu aja",positive
sekelas mall seller packing barang sampe 5 hari...sangat mengecewakan....mending sya beli di reseller gercep pasti...h+3 saya cancel malah ditolak..ngirim barang baru h+5...niat pengen nyoba produknya..pengen review...disini aja udah mengecewakan...jd males...sangat sangat mengecewakan!!!,negative
bagus bangett sya suka fiks mau beli lg kalo udh abis bedaknya,positive
"ultima face powder tak terkalahkan, hehhe thank you seller for giving me bonus and fast delivery with good packaging",positive
katanya free miceller water tapi nggak ada,negative
"saya pesan cushion ini tapi tidak ada isinya, yang datang hanya tempatnya saja. terus juga plastik pembungkusnya sudah tersobek. memang sih pemesanan cepat diantar tapi,...",negative
"packing aman pengiriman cepat, kurir ramah, thx you loreal dan shopeee lope lope dehh",positive
rugi banget dapetnya yg lama harga juga beda !,negative
pesan 2 dtang cuma 1 penipu,negative
"memang sejak tahun 2003 udah pake ultima, jaman belum ada online shop, dan harus ke mall besar",positive
"packaging cuma bubble wrap tipis tanpa sticker fragile. product datang dan pecah, komplain ke penjual tapi tidak di response",negative
"produk tidak sesuai, katanya barang nya habis terus di kirim barang lain tanpa konfirmasi dulu, pengiriman lama.",negative
bikin dempul,negative
manfaat:daya tahan bagus bisa megontrol minyak efek:natural coverage juga oke cocok banget profil kecantikan:kulit jdi lebih halus dan tahan bangett kliatan natural,positive
baru sekali dipake. tapi berasa cocok. kalo ga cocok pasti langsung rewel kulitnya karena termasuk kulit sensitif.,positive
pesanan sudah diterima :grinning_face_with_big_eyes: paket sampai dalam keadaan baik :beaming_face_with_smiling_eyes: produk diterima sesuai / lengkap :smiling_face_with_hearts: dikemas / packing dengan sangat baik dan aman :smiling_face_with_heart-eyes:,positive
produk bagus cuman minus di pengemasan saja karena tidak pake bubble wrap padahal shopee mall,negative
"produknya oke sih, ga bikin iritasi kayak retinol dan cukup ngaruh untuk bikin pori-pori keliatan lebih rapet. cuma masukan aja, imo sample2 ini lebih bagus ga di sachet...",positive
terlalu banyak beredar barang palsu... berharap ketika beli di officialstore akan dapat yg asli seperti yg biasa dipkai.. ternyata jauuh bedanya.. ga ngerti mmg barang palsu atau mmg standart produk revlonnya yg mmg anjlok,negative
"untung pas harga 3k, positif thinking aja, dari pada aq dapet yang expired, mending gak dikirimkan :face_with_hand_over_mouth: maaf ya tapi tetep bintang 1 krn kurang amanah. gak tau salahnya di...",negative
"sebelumnya beli yg blueberry udh repurchase 2x, liat yg ini diskon gercep donk dibeli, ternyata ga banget deh kaya minyak tengik baunya :face_with_spiral_eyes: please donk dearmebeauty kalo produknya ga layak jual jangan dijual walau diskon ttep aja kesel gitu :melting_face: sorry for the bad review, i just tell the truth :victory_hand_light_skin_tone:",negative
melembabkan kulit kering ku,positive
pas di buka barang nya udah ancur gmna nih bisa ganti ngga,negative
agak kecewa yaa ternyata mauve it overnya beda sama punyaku yg lama. trs bahkan di descriptionnya gaada penjelasan kl udh gak produksi yg lama huhu,negative
"liptint terbagus, teringan, awet dan affordable :purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:",positive
"tekstur:blm coba performa:lumayan cocok untuk:gatau pesan nya tnggl 5 smpenya tnggl 27, pengirimannya luama bnget",negative
"respon seller cepet bgt, barang nya cakep ori",positive
"tidak sesuai dengan realita, seharusnya dpt 3 serum tapi dikasih hanya 2. saya merasa ditipu. tidak ada konfirmasinya sama sekali. jika memang barang tidak ada, lebih baik tidak usah di cantumkan buy 2 get 3. selain itu pengiriman juga lama bgt. kapok belanja di azarine",negative
"salah kirim barang yg dipesan.. blm ada retur juga udah 2 minggu, brg g tau ketahuan dimana?? respon penjual lama",negative
paket nyampe dengan selamat dan tidak cacat cuma pengiriman nya lama banget semingguan,positive
efektif banget ngangkat debu dan kotoran di jalan. harga nya murah bgt kalo di bandingkan beli di mall. packing juga sangat aman:pinched_fingers_light_skin_tone:,positive
i think the ordinary brand is better.,negative
"night cream safi tu biasanya wangi, trs textur lumayan thick. ini kok g wangi sama sekali trs teksturnya agak encer. produk asli g yaaa??? padahal dr official shop lhoh, kok produknya kaya gini",negative
daya serap:gak bisa komen ya kan pecah barang nya kecewa ya ... gak bisa di coba ... paket ny sdh hancur didalam kotak dan basah karena semua isiny keluar ... bingung ini mau di apa kan ... :crying_face:,negative
"ada apa dengan kurrir anteraja..? hah..? :enraged_face:...gak ada akhlak emng kurrir anteraja tuh,kardus sampe penyok begini ini coba ini polahnya gimana..? produknya sih saya yakin...",negative
pengiriman agak lama sih mnrt ku tp sesuai pesanan beli pas promo live alhamdulillah cocok pakai bedak ini,positive
hmmm sorry tp gak nyatu sm kulit.. ngeletek ky daki gtu :pleading_face:,negative
tekstur:baik performa:lumayan cocok untuk:muka pengiriman lama dari pesan jumat tgl 17 pagi di jam kerja baru proses packing di hari minggu dan pengiriman lama dari estimasi biasanya 2/3 hari sekarang 7 hari walau jarak cuma dari jakarta ke puncak cipanas,negative
"bagus, udah dicoba better lah buat angkat komedo, sayang pengirimannya lama padahal pesen sebelum 6.6",negative
"baru coba produk ini, belum tau cocok apa enggak,cuma dari review org2 oke punya. kiriman cepat,cuma expedisi yg antar rada2,udah tau barang mudah pecah,duanya dilempar...",positive
pecah dah . aku udh chat adminnya gabalas yaudah terpaksa bintang 1,negative
yg dikirim malah varian citrus,negative
lbh suka yg varian black charcoal matte oil ini drpd yg dlm kemasan pump,positive
"gada masalah sama produk, tapi pengemasan yg lama, mana lagi butuh cepet. katanya sih overload, padahal ga ada event gede kaya 1212 atau event bulanan, harusnya 2-3 hari udah di tangan, ini seminggu baru sampe gara2 pengemasan yg lama. diperbaiki lagi ya pelayanannya.",negative
gift tidak tersedia,positive
"warna:creamy beige tekstur:tabur gak sesuai dengan keterangan foto mendapatkan gratis produk, padahal sudah membeli 3 item. promo tidak akurat!!!",negative
lma jga:frowning_face:,negative
performa:.. tekstur:lembut cocok untuk:untuk wajah saya suka banget sama tokonya pengiriman cepat belanja banyak bonus:thumbs_up_medium-light_skin_tone:,positive
cocok untuk:barangnya cocok sesuai pesanan sy,negative
"jawaban cs hanya sebatas formalitas, pengiriman lama mencapai 7hr, barang nyangkut di gudang kota yg tidak relevant dengan alamat pengirim.",negative
ketahanan:2 wangi:bau bangett parfumnya gak suka !!! bau nyong nyong,negative
semoga cocok .,positive
"bocor tutupny, udh kotaknya penyok,blush on ya meleber kemana mana, jorok",negative
"barang yg datang salah , ternyata yg salah exp nya, akhirnya barang yg benar datang jg setelah lama menanti",positive
kecewa karena produk salicylic acid acne spot treatment warna kuning saat saya gunakan tidak seperti biasanya warna putih,negative
"belom dicoba karena buat seserahan, tapi cari rekomendasi katanya bagus",positive
sedih kali da mo expired :( april 2023 expirynya,negative
tekstur:ancur pas di terima warna:sesuai sma kulit ketebalan:ok lain kali kalo buat pesanannya tlong di perhatikan lgi pengemasanny soalny brng ny ancur parah gk bisa ke pake,negative
"hasil dewy, cocok buat kulit oily, coverage menyatu dekat kulit cakep banget, udh 3x beli",positive
ga mate,positive
"bagus sih bentuknya ,tapi ga sesuai fungsi,bulu nya terlalu lembut",negative
nail boomnya encer sekali ... packagingnya juara sih,positive
pengiriman lambat sangat,negative
cocok untuk:muka yg berjerawat performa:ok tekstur:krim nyobain ini untuk muka yang berjerawat. semoga cocok ya. pengiriman ok. produk ori,positive
efek:lembap profil kecantikan:coco,positive
"box serumnya belum apa² udh kebukaa untung ga knp², teksturnya lumayan cair jadi cepet ngeresepnya",positive
performa:bagus cocok untuk:mata tekstur:lumayan kurir tdk ramah,negative
"kualitas produk bagus, yg bermasalah di packing sama pengiriman. pengiriman sempet ditunda gara2 produk rusak. pas dateng satu produk tutupnya rusak dan tumpah sekitar kurleb 50ml. kirain paket rusak tuh bakal diganti sama baru taunya produk tetep itu aja cuma mereka akalin ditutup pake solatip bagian bocornya. gk sempat foto karena keburu males liat packing gk pake bubble wrap dan dus, cuma pake plastik item padahal official store.",negative
